miRNA	Normal_mean	RBD_mean	PD_mean	Normal.RBD.p	Normal.PD.p	RBD.PD.p	kruskal.p	kruskal.q
359	miR-1299	2.04828336784359	1.62606038785028	1.77812547775371	0.637265086155344	0.645055890807549	0.96052424686202	0.860554064307182	0.906781755584002
360	miR-651-5p	1.68936719866503	1.75327292879971	1.89248290201575	0.811433715177824	0.592710752159508	0.755617378574999	0.861615941322417	0.906781755584002
361	miR-371b-5p	1.86283142415109	2.07524894433329	1.32268315625939	0.894957789969631	0.194598600521474	0.162527819875214	0.301188903377307	0.438397181582524
362	miR-365a-3p	2.42775497683597	2.42259641720131	1.70371585950738	0.83863594309723	0.0441517929388067	0.0723162175352188	0.0893301492515169	0.187987944609618
363	miR-629-3p	1.41711498606105	1.56551339434881	1.3177677164099	0.868813255036506	0.425544589122015	0.555014248612974	0.713374299558592	0.795336453124898
364	miR-15a-5p	1.79403888123907	1.27294708055309	2.18811282748338	0.317617277814237	0.519608312713584	0.109076409705364	0.268684659796267	0.408756857727739
365	miR-3679-5p	1.81283044380567	2.33850488051295	2.26148496380988	0.110003830470653	0.158752393730212	0.86135613095245	0.209795191963241	0.346790790500752
366	miR-10399-5p	1.68041231553717	2.13226222270828	1.87014852751029	0.206253415263735	0.857758773348845	0.199203972759726	0.333608179166701	0.471384474398223
367	miR-5683	1.20924247231726	2.25703030907157	1.47638520104205	0.00590616314632354	0.136680992892842	0.152156364733399	0.0178003094649845	0.0605672867509863
368	miR-939-5p	2.3151825906073	1.80411799337221	1.67896411756516	0.623872099236991	0.414773873898804	0.612070907579594	0.678315848603394	0.767683595395634
369	miR-365b-3p	2.44108586650216	1.54273992551237	1.70510348985989	0.022089115006906	0.0447660353146286	0.847404835198876	0.041073407315772	0.112254331211718
370	miR-2277-5p	2.11826224854262	1.90496497998268	2.51638417031509	0.828956691847219	0.262987588485122	0.163344826168488	0.342129786355884	0.479347615108244
371	miR-598-3p	1.34319201253347	2.53942447211643	2.03342193346817	0.00423876785383278	0.0283326435382098	0.373117444676966	0.00924173630002649	0.0387413585697111
372	miR-3127-5p	1.7082631994971	1.94166894587477	1.82227781898521	0.353353727846967	0.478575713828675	0.865015214697904	0.620647924341512	0.729191731737561
373	miR-4646-5p	1.52748556000591	1.53262020718531	1.0270008791616	0.984244780513275	0.162758966711606	0.165226957237984	0.279663124080204	0.417502783527143
374	miR-4482-3p	1.0343977781063	1.16412372758528	1.11461282831244	0.776419464937273	0.708848876442117	0.962418647753279	0.926505220521988	0.951977226003704
375	miR-204-3p	1.35381579177131	1.6978847044377	1.51511438678109	0.226749800036695	0.617018249229347	0.45172440162911	0.460391723092194	0.595667315803234
376	miR-1914-5p	1.68402774825934	1.50028832120615	2.40690836765916	0.947840043861571	0.116245212675463	0.0673081950875849	0.145788883354845	0.272833481706924
377	miR-212-5p	1.17636597546358	1.96625506446131	2.6377610840771	0.0100257998921385	0.000112277263573241	0.127313745464738	0.000331476586848603	0.0031016737769405
378	miR-3928-3p	1.81825394227436	2.44912068937523	2.50929456869328	0.0281198167922916	0.0704663073251446	0.89814701587081	0.0636240617553926	0.149502279640474
379	miR-1247-5p	1.22379219331191	1.0667868839969	0.95200197881548	0.731947750072862	0.995173719813358	0.668149171426837	0.904254295585394	0.94200646299552
380	miR-200b-5p	2.02279864008326	2.34008244452607	1.8427038869942	0.304047120021202	1	0.231561439910655	0.437174355814297	0.574133740467899
381	miR-7113-5p	1.66016065397992	1.8743753807847	2.1609583782333	0.342677873307956	0.112122165789809	0.508482939360963	0.271893779020757	0.409403276456543
382	miR-329-5p	1.46721388817109	1.83697980126797	1.69406442955388	0.444830463112113	0.9203353974661	0.613451398037183	0.749580317782908	0.820000180622639
383	miR-379-3p	1.73506262528855	1.9737458811261	2.14238244970546	0.422634826979034	0.460375983210527	0.995093874888277	0.666078295829586	0.757507533213734
384	miR-4742-3p	1.69537862207347	1.6248213597149	1.05857302167101	0.689441920900684	0.494945873795623	0.195551343135678	0.472560545273252	0.603955428593132
385	miR-760	1.12550918366578	2.7675678806584	2.18154283752455	1.49294818477885e-06	0.00207885085451111	0.141201191723628	7.50253404932925e-06	0.000141549476258459
386	miR-615-3p	1.3255567263559	1.43271698942949	1.88650301158988	0.299982708387038	0.0774639970273128	0.524787141115901	0.213058004500882	0.351076711819064
387	miR-500b-3p	1.13043224418595	1.44864507826796	1.08243028762737	0.0294113966217573	0.276875581508321	0.146769764949512	0.0676937109755329	0.156262134586693
388	miR-6837-3p	1.56904702092051	2.27462258856011	1.98817404667668	0.0264898325500882	0.313724439047372	0.251781932522582	0.0842630325750152	0.182453839129372
389	miR-3940-3p	2.40001973735029	1.45472597061925	1.98460619554193	0.0667718758799046	0.442614189305535	0.356062851722321	0.195375261732799	0.326040245694225
390	miR-9-5p	0.672935358236075	1.03677588928144	1.54022230266493	0.341537528953735	0.155293674054159	0.54427186015211	0.333291854959404	0.471384474398223
391	miR-582-5p	1.0927313297369	1.4779807950535	1.14699876818264	0.395471225834265	0.896595325411217	0.489395725527619	0.660542899682845	0.75408383318913
392	miR-6809-5p	0.70940774964099	2.43070514169191	1.37046354346511	2.27354614073349e-07	0.0179671497043851	0.00338937017932112	9.46734318240466e-07	2.75604879310002e-05
393	miR-668-3p	1.76579136873708	2.0365163530796	1.60855957711109	0.595140325894665	0.793725020015017	0.409683187243377	0.708981333832073	0.792124134174853
394	miR-6859-5p	1.68123286905075	1.532626090519	2.01376011378965	0.920541581970528	0.335768278080705	0.383216911593292	0.568648545500254	0.697468620356831
395	miR-2355-3p	1.06795464963384	2.3562327673862	2.16474109861644	0.00561383493451646	0.00793010126229832	0.871442112154324	0.00685906766673365	0.0317980934875148
396	miR-29c-3p	1.24606712201317	1.32677651581528	1.10431251973802	0.856488734766725	0.454712037865462	0.411365226613371	0.657449971913659	0.752498340804675
397	miR-130a-3p	1.39112534004235	1.91927822241043	1.69235174536259	0.306128443892794	0.825219815260231	0.507623396452781	0.593103482688399	0.713679886474753
398	miR-4775	1.90061539825495	1.48375136970332	1.96310050001695	0.577258922500204	0.351690557438175	0.143126118333453	0.333747404583475	0.471384474398223
399	miR-92a-2-5p	1.33328607647272	1.10531129386137	1.29443410797337	0.455365942466245	0.863961172473059	0.369185877389262	0.627173373401029	0.735209950027157
400	miR-6810-3p	1.0946605062936	1.13856816360065	1.66123048770672	0.515570065023901	0.203440981212803	0.431964215415518	0.4090020469307	0.549530955363299
401	miR-873-3p	1.25478451231596	1.86805695296069	1.06849331819406	0.0935793639435344	0.844240944550938	0.126578453389541	0.172129284243722	0.297226568243944
402	miR-544b	0.839993421362592	1.16411295040282	1.54163676023899	0.19480519028238	0.00584744241222317	0.171928858406063	0.0242401625068098	0.0759547048314641
403	miR-3140-3p	2.15653021284701	1.38342970192395	1.55161561187335	0.0937695330980581	0.106219878531349	1	0.156409535445396	0.283923678565964
404	miR-3944-5p	1.78737058163004	1.27155353835272	1.04224468943215	0.332268428595323	0.115649439869982	0.502692034389023	0.270684407693751	0.408756857727739
405	miR-624-5p	1.31299995771827	1.08908224772902	1.9131994617665	0.452188275557107	0.269514182730493	0.0701116091085401	0.186841358562193	0.316844245587668
406	miR-374b-3p	1.51707985711805	1.265602221793	1.72925086380168	0.768887126634723	1	0.915640213816721	0.969781150364911	0.977241005367718
407	miR-20b-5p	1.43376244871554	1.30941957070963	1.53559080910818	0.918469286357991	0.889455071571107	0.796453332236822	0.967884656769437	0.977209171767216
408	miR-1249-3p	1.19424182164409	1.67258970245485	1.73786631060629	0.187840583068083	0.233572467959001	0.858370654940412	0.337812615748636	0.475843577022272
409	miR-24-2-5p	1.35973437170942	1.67810888956025	1.92233316950911	0.391776105850916	0.275363759252788	0.788338164295384	0.508572611596138	0.639069660614811
410	miR-149-5p	1.42738934601851	1.34985963401205	1.7122217710196	0.752389489923945	0.448041910874218	0.593855278057338	0.725062882836772	0.801961003171068
411	miR-548ay-3p	1.39643279968566	1.25548404578969	1.88236121181912	0.672711769579025	0.34355587103233	0.177350687526218	0.385214238503829	0.524291586950666
412	miR-10a-3p	1.35436550090339	1.26602121694222	1.02112127074062	0.995459058281544	0.481542767180995	0.478938434253874	0.719551254160375	0.800519866624281
413	miR-6805-5p	1.76912254161692	0.640736182156939	1.28416395855674	0.0912022407330533	0.784611636422836	0.0202921546333856	0.066933992390935	0.156228384316242
414	miR-7848-3p	1.45935009705671	1.45049893269077	1.68613059125207	0.814741127121331	0.307702958766474	0.19454345327912	0.398725506902728	0.537100682820127
415	miR-338-3p	0.788935130752657	1.38789239741704	0.918200420949278	0.00250379371436109	0.335677095209445	0.0340147184484687	0.0070047052984773	0.0317980934875148
416	miR-6875-5p	0.967285822285055	1.40958945994239	1.60955716877817	0.0325190424879395	0.0512518751891513	0.927231858664671	0.0579714893236187	0.139344313787047
417	miR-4454	0.888327085018922	1.56121993208546	0.998782270825429	0.235442534954396	0.992802447977784	0.271969198215384	0.412439349932476	0.551321988175045
418	miR-3157-3p	0.898280042788647	1.54828714935602	1.55977293156965	0.0167115598348457	0.018174763978016	0.962856516954346	0.0221770326712002	0.0700046091548731
419	miR-6513-3p	1.38124535701433	0.787848215785735	0.959962953181502	0.275223134444678	0.820059624517286	0.366104498810928	0.499595052404656	0.63233769917884
420	miR-6815-5p	1.40168714351864	1.36811078052785	1.16616195380423	0.719947596894693	0.607174905397124	0.336465325012569	0.649472300776568	0.751265972642211
421	miR-1255b-5p	0.764882289255864	1.2317188093251	1.34719197490954	0.156606593240021	0.448544201112412	0.694064615700634	0.393075584899876	0.532226373352804
422	miR-6716-3p	0.969138912959811	1.4238545094159	1.53808590956361	0.0787317376625094	0.00400667767686303	0.352452668116759	0.0166415894768425	0.0585247844688958
423	miR-6514-5p	1.01405612122467	1.30294128984613	1.54536278869046	0.0702210080939037	0.110453054828001	0.922513328756873	0.138240767216367	0.261509610185474
424	miR-369-5p	0.810667444808264	1.27595805279112	1.60047823917912	0.416474867629516	0.0887596425428891	0.382235662774998	0.233182499772422	0.375961938094612
425	miR-550a-3p	0.916114862617206	0.736178704189871	1.70248940809223	0.826750847255133	0.342410690290126	0.307129941981762	0.516631887865488	0.643028763043981
426	miR-455-3p	1.09480506897089	1.40606463559187	1.2405676364445	0.407353863475612	0.707584047037372	0.653696922869209	0.703947561246101	0.789868355659437
427	miR-3150a-5p	0.7206266605589	1.42982762562483	1.88290105444278	0.134501553413405	0.0133553442058838	0.268971032955417	0.0402234911511433	0.111519097159783
428	miR-618	1.09831418868304	0.949072768203515	1.09242060979055	0.73407804240378	0.72008669251737	0.54085994727743	0.813952684111348	0.872211056184758
429	miR-330-5p	1.24689820839523	1.34489486386582	1.21975410720358	0.731152903282313	0.97857810597254	0.757409157530979	0.929221626610737	0.951977226003704
430	miR-135a-5p	0.969993604745695	0.844084246513325	1.24324624730912	0.736804913976854	0.341297404991072	0.487854437312861	0.602493650477335	0.713679886474753
431	miR-412-5p	0.986605269079482	1.28266318713638	1.80575886906869	0.0275230042591966	0.00387827339040462	0.333587741223274	0.00889845417231954	0.0385354544321937
432	miR-3677-3p	1.00041814696869	1.28497838470452	1.51581609798591	0.547646586271199	0.295274082107714	0.622032991071397	0.564098811774915	0.693868021995435
433	miR-5581-3p	0.585934869145873	1.45912984080708	1.22367193248203	0.0679037927921435	0.168744133402738	0.668751086384967	0.160296782226491	0.286784824557552
434	miR-452-5p	0.915944219328841	1.88315618918994	1.77400482776013	0.00186417907033266	0.0216915809957123	0.455450928073256	0.0052406542265991	0.0264048347570955
435	miR-3200-3p	1.21623559239907	1.43008003423215	1.18488002167852	0.623428139900606	0.649733305895621	0.427094589511589	0.699159918627189	0.786179822662333
436	miR-6786-3p	0.890302717383985	0.819145309896492	1.91898308139368	0.0412056092393139	0.000186181892349779	0.0195020343248124	0.00039144408069188	0.00347655420817873
437	miR-3682-3p	1.34515229825253	1.04135704464223	0.995687050165794	0.888234053732709	0.850275006795187	0.663047094234686	0.923404689916682	0.951977226003704
438	miR-4677-3p	0.87350087815847	1.44391707723957	1.52840250633577	0.0350369962516651	0.0321701955705783	0.955316185436103	0.0470568284822767	0.123908432787503
439	miR-548j-5p	1.10891395475426	1.38510819353718	1.62198036145488	0.537227661126026	0.598149916493578	0.990117646996005	0.798151301462867	0.85703131550521
440	miR-99b-3p	1.20161808177435	1.54200288040615	1.35921937102302	0.279593654545214	0.284302480449018	0.930660596150292	0.452510986685777	0.588376568296147
441	miR-4687-5p	0.673042015797278	1.51793123529019	1.13421297842524	0.010032011954897	0.31837860419045	0.175429944708305	0.0399864130412968	0.111451491668295
442	miR-885-3p	0.898238848177058	0.802355431875053	1.31191362194416	0.463204591288483	0.397544247557972	0.122293034690023	0.300647518787461	0.438397181582524
443	miR-132-3p	1.14929017319998	1.14055897804987	1.01869174099843	0.45145527265507	0.959250495043264	0.476809652544409	0.694757418356441	0.782909434879087
444	miR-5010-3p	1.24066541691771	1.07482530978025	1.3278233296316	0.899958485400881	0.797436539185715	0.775975363265203	0.949010761187425	0.963724106322114
445	miR-6866-5p	1.55366544099802	1.14405173620292	1.14280150553829	0.164816752046722	0.218706916981634	0.919666491073303	0.305315448991936	0.44194832948004
446	miR-5094	1.30560243850246	1.44029688401038	1.5170400234905	0.53827736828697	0.370620955592589	0.81421767633849	0.657718015436147	0.752498340804675
447	miR-6810-5p	0.859562658525758	1.10382586999004	1.63816080499819	0.385632956795621	0.0691634133927477	0.282154303564147	0.174297815611722	0.298470769217458
448	miR-19a-3p	1.69563563275789	1.16203424723937	1.04633663509582	0.0675950999163347	0.0189439996245421	0.556973907972716	0.044289173755333	0.118405750243849
449	miR-195-5p	0.91610862692446	0.965612574215815	1.00101306314591	0.892384784261463	0.968914329693211	0.899799646258997	0.987759021103209	0.991543538425444
450	miR-10399-3p	1.50378337082516	2.19328915731809	2.06902961119095	0.0124749866871946	0.0213092480223022	0.675106596791518	0.018676200854975	0.0619387927089046
451	miR-576-3p	1.2601945471987	1.23884217252718	1.21525825415922	0.898225646210726	0.318955420959233	0.34677042113587	0.535106707517509	0.662874502929491
452	miR-196b-5p	1.06807357409033	1.00214594236596	1.79906749624827	0.749384722812602	0.152052875730944	0.0801786010827594	0.177204476859181	0.302300043839425
453	let-7f-1-3p	1.68038253221035	0.997960845335782	1.0173049755778	0.136139458471098	0.0842630390929623	0.80789040339203	0.166325610059544	0.292465166681884
454	miR-4748	0.866306617942903	1.28932167857217	1.57654150234114	0.241407071469849	0.0571248214501312	0.457841766603866	0.154766212316275	0.282569669873617
455	miR-605-3p	1.38570692501478	1.41323792478333	1.08019753366945	0.391427084046974	0.875074200539287	0.384098407015545	0.601902537280958	0.713679886474753
456	miR-3161	0.592345040111831	1.06940683372938	0.971384468489986	0.109621270877664	0.104523634939281	0.982386721207637	0.172760254437986	0.297226568243944
457	miR-937-3p	0.825068986206627	1.00666306705419	0.972336358603536	0.105804408824526	0.0676190957890336	0.906633470126949	0.132565975068098	0.254448977786386
458	miR-6847-5p	0.890785339707155	1.09739565672533	1.27155688183616	0.35356740546606	0.231004524925487	0.726823473164298	0.441186150132196	0.57507846435142
459	miR-106a-3p	1.04158026837191	0.87239576898495	1.08786285725445	0.924248896800521	0.664760753168591	0.743280915103433	0.902791280906818	0.94200646299552
460	miR-3198	0.7391795754691	1.48834980963596	1.3315701798999	0.0376387846827703	0.0489998876294566	0.798216622391755	0.0607398330040788	0.144671238609715
461	miR-92b-5p	1.7532197811144	0.567458765629309	0.702644241476367	0.040396779947744	0.0293003397707737	0.715839581808451	0.0441612274283738	0.118405750243849
462	miR-5698	1.0869590650948	1.2685243191658	0.988146611762969	0.275540847878569	0.571957596288554	0.110539155366667	0.258136798622647	0.401375912398419
463	miR-383-5p	0.797431907781492	1.07323256749433	0.615620769626758	0.139624314236645	0.697496112141767	0.215656225558576	0.270477352667916	0.408756857727739
464	miR-130b-3p	0.846188998965695	1.62907252946444	1.26043468556151	0.0508381959532155	0.734702292781112	0.230442840225318	0.162706867432085	0.288573882074775
465	miR-550b-3p	0.162342663655797	1.78105552387938	1.1922452391985	1.3109511568287e-08	0.00276411647091886	0.0188511232052733	1.31071568644417e-07	6.86815019696744e-06
466	miR-509-3p	1.21705470757804	0.853673230106189	0.957250927185693	0.299260176189107	0.852856946416451	0.350473568538902	0.513252689398879	0.641042532265961
467	miR-6892-5p	0.872977488017474	0.967000519313501	0.99809409741025	0.206032430850839	0.502971013424681	0.501008094785725	0.425083463937721	0.563908190135103
468	miR-128-1-5p	0.967801229932166	1.51708847881721	1.28283761009086	0.0940662970610242	0.551411427995108	0.357381498920929	0.254969638781617	0.398100161559221
469	miR-324-3p	0.944402695792964	0.959776624955755	1.08539689740095	0.870406998085074	0.604311942797027	0.49162452927204	0.775119739357258	0.84091665305011
470	miR-181c-5p	0.646535050706394	1.33022888362656	1.03895169417117	0.0356536895036812	0.0425028057254513	0.84047323639043	0.0559923633207295	0.135511420818844
471	miR-6515-5p	0.453686065520974	1.49042338860745	1.16829551280646	0.0026224279451996	0.150740651360002	0.221419622385565	0.0136888791291999	0.0508721465510692
472	miR-548ac	1.17792048671951	0.90545313236233	0.926451793494391	0.801144584095924	0.773092496611558	0.939139719126977	0.948563308705253	0.963724106322114
473	miR-1226-5p	1.33077651051125	0.700763222898528	1.32595002893059	0.14472541506823	0.950599553866485	0.132412494681276	0.231733585998152	0.374779009453801
474	miR-548q	1.09176795123074	0.67773352154611	0.664454513197165	0.479121505673014	0.150850853717168	0.465376322818713	0.35265847265469	0.49278143912282
475	miR-3690	0.702561943873029	1.37299314919196	0.551101128929169	0.360760780310177	0.409112041056798	0.111761631321099	0.261614187450458	0.403193630070706
476	miR-3617-3p	0.83724700391716	1.11345480895103	1.37768573827139	0.289255000435427	0.282690801288616	0.82715614908112	0.458120333417304	0.594195679976899
477	miR-6758-5p	0.707726933652686	0.568629731766188	1.15367152246276	0.768762845792407	0.0626327842069248	0.0986445913996944	0.125740201398497	0.242234799752987
478	miR-3120-5p	1.08525688581383	1.02495841990879	0.652092873637487	0.543910385834803	0.288049538676384	0.0755076178484114	0.217860590516952	0.356746716971509
479	miR-190b-5p	0.556176203324692	1.48791176932441	1.02929165061954	0.00529557447970633	0.152169412560279	0.194621525185513	0.019816719793898	0.0644966532422518
480	miR-3200-5p	1.03131338797891	0.964663335638665	0.619535933229578	0.0579350419253378	0.299813852266417	0.183070809118199	0.11561293548462	0.227748790202786
481	miR-1273c	1.09907477306668	1.39734979960259	0.911975271657817	0.0902382225857132	0.791997573061793	0.0419423291912729	0.0932087410812551	0.193048934097145
482	miR-3939	0.793842175742003	0.842836930793476	0.839192832403587	0.32823100797901	0.302722578234584	0.961889733675115	0.50442774708481	0.636915998728772
483	miR-23a-5p	1.00501292186913	1.2597666570885	1.10501550047979	0.326999980382082	0.758599755145476	0.517288669524793	0.604590330802923	0.713679886474753
484	miR-148b-5p	1.26578088521065	0.479545781227199	0.865405734500039	0.204029980420386	0.367326288867396	0.744129802892146	0.419626212005525	0.558081561144403
485	miR-556-3p	0.680830462548477	1.04688546502768	1.60841604217908	0.327169695902455	0.0674714030218168	0.329808904245201	0.171434899195131	0.297226568243944
486	miR-4745-5p	0.661833523235639	1.07037595529334	0.674207608105663	0.344401430601791	0.407555575570668	0.833856443573733	0.576558233865553	0.702596545454767
487	miR-6855-5p	0.991801964649159	0.777686755707031	1.28325088292027	0.804907015592418	0.402721465288017	0.293283755629028	0.538763011748126	0.665829759801929
488	miR-548l	1.19581910354001	0.964283103443724	1.29220056757399	0.346710314345281	0.78958922608976	0.548380752426546	0.639353896745291	0.746150204664883
489	miR-539-3p	0.817642656359897	1.13033595840387	1.11657217355304	0.577500852539731	0.714658288377212	0.916715690861082	0.856028554530392	0.906179722371567
490	miR-4676-3p	1.14928300544506	1.14204499327862	0.394155477718805	0.479602352170532	0.185194074182193	0.0191145978524321	0.0813209648192263	0.178293663453032
491	miR-3184-5p	0.905657016092408	1.06100154199129	0.950158306942519	0.513132221633091	0.672378892488879	0.80551624162743	0.795250803651791	0.855670269226979
492	miR-616-3p	0.924975350102101	1.04898032274803	0.736207756041807	0.928872362592201	0.534814067594236	0.465834510005356	0.737096906460985	0.811426006272177
493	miR-2115-3p	1.01829036470712	0.909162840950954	0.332134788208866	0.892202176910866	0.0110470391211673	0.0141166327808452	0.0173242640302131	0.0597231207357347
494	miR-146a-3p	0.987889722122518	1.2039702565673	0.887546469077255	0.447514988449397	0.374019529756575	0.112220862177931	0.276782481575382	0.414382915272857
495	miR-4467	0.833282087543048	0.240152593050639	1.49257131627845	0.162134108985377	0.244199677617557	0.0163141133306916	0.0503979766922903	0.126356649697417
496	miR-3179	0.527255809437318	0.955495339817344	0.824190075169205	0.0149071477868319	0.0534243682068168	0.509900055020737	0.0328547422082409	0.0978175279381719
497	miR-219b-5p	0.976803488770459	0.876206597611121	1.09017022378096	0.599858401116574	0.0215261334169637	0.111322182965538	0.0672086610759823	0.156228384316242
498	miR-6772-3p	0.588875762233041	1.08490356632341	1.12882968726495	0.239329905096493	0.356689748105611	0.922647001264111	0.468386644132201	0.600084600306291
499	miR-6736-5p	0.226817298702099	1.30145406013551	1.33505459247746	0.000491632147290173	0.000143114785251929	0.810780272680934	0.000140761488546791	0.00153664624996913
500	miR-4667-5p	0.639082554918793	1.18654589333529	0.978333357986938	0.00868266656862688	0.115805296855964	0.249935675800354	0.0260579118446109	0.0793857314335822
501	miR-1255a	0.971201277847777	0.907912651020498	0.727130435994037	0.633608138700319	0.305711553997992	0.638759443140223	0.604721125180897	0.713679886474753
502	miR-7704	0.904382705109387	0.813013084181104	0.796692324063593	0.389678461510469	0.561361747536729	0.687968898878919	0.656481770606976	0.752498340804675
503	miR-4716-3p	0.20947094618043	0.941458259694034	0.847718093818301	0.000238364183767616	0.00586867759356155	0.431747060436518	0.000679117499019337	0.00547473183824819
504	miR-4511	0.727343924156493	0.792441024487995	0.647273254697433	0.263735203681164	0.41079450163383	0.63943276046488	0.482721950138825	0.613947334642583
505	let-7e-3p	0.865138575616674	0.9090120867571	1.22947319506245	0.737376930809529	0.658424993486703	0.787095049353365	0.881255730487926	0.925406819189726
506	miR-3127-3p	0.576833134689136	1.10332079242563	0.652495004843397	0.0674413430336774	0.730160306089644	0.160268234609404	0.156591494476267	0.283923678565964
507	miR-4750-5p	0.666316739806588	1.05458195599509	0.830519844814747	0.0942168453409601	0.401687661789047	0.445763004009463	0.247497576819462	0.389455646406601
508	miR-490-3p	0.710506887932264	1.31216572227822	0.682851783902082	0.0529318276335661	0.754230430760402	0.0228056816248045	0.0488013924788623	0.125490798590856
509	miR-6511b-5p	0.766639020473397	0.823506483388691	0.634161871948288	0.851198270763461	0.47892716405625	0.368418331660219	0.642659574213726	0.748341370862205
510	miR-3174	0.613594112394416	1.38354254792989	0.862349869769658	0.00363896695458344	0.234751380986582	0.0710973936263871	0.0114150876615746	0.0440957389216578
511	miR-4781-3p	0.479059984339602	0.614233323305276	1.01226599200415	0.677755241363444	0.21939849308088	0.442432580757266	0.467523207781338	0.600084600306291
512	miR-214-5p	0.379334092413825	0.58581887952136	1.28179408473732	0.246960928912284	0.00336716066235327	0.0608849158332645	0.0110462817676393	0.0435206890694962
513	miR-4645-3p	0.614749665121447	1.10765648512371	0.872158024044066	0.0245305650442373	0.342760645471804	0.213209903570422	0.0767980044050258	0.17051760300099
514	miR-6741-3p	0.456023418885887	0.861970463872087	1.07201018902735	0.264891882120309	0.202524150276516	0.789392549665988	0.373492535800758	0.517751557565072
515	miR-942-3p	0.855992359500712	1.04459464081115	0.482757661017884	0.49698243186579	0.199822211211159	0.0548639997908911	0.149155720582906	0.277154601366818
516	miR-378c	0.746896775752827	0.604597351519404	0.751891844360795	0.659645181540508	0.497601896526561	0.77521893793653	0.779102635093547	0.843491282621939
517	miR-6802-5p	0.51502620115009	0.866864463159414	0.871267949689227	0.173269503421278	0.0616121410255659	0.698866710476224	0.157981295767528	0.2844749105917
518	miR-98-3p	0.877419627681422	1.06609310188666	0.839646666131938	0.236667336017495	0.491525549665981	0.534750440983734	0.464619477890062	0.599199470295711
519	miR-3620-5p	0.68956691665381	0.759760695342859	0.544216823135682	0.546099465577365	0.525993295694689	0.183830071874375	0.435862822517647	0.573849545224238
520	miR-625-5p	0.398834397027223	0.657238499392302	1.18704784175968	0.327271682876185	0.0155311974018424	0.157849047869783	0.0518639749827966	0.128799634554433
521	miR-1291	0.766850040579853	0.792498079745141	0.728516237670259	0.769296040879913	0.765917263449186	0.976976073751293	0.941007041541862	0.961184580444319
522	miR-17-3p	0.558911572847486	0.484920930677125	0.817840817097489	0.357702627055213	0.909213030611993	0.378141709938285	0.579030228067666	0.703971785400132
523	miR-4659a-5p	0.791118333684164	0.679800753404378	0.519690892245183	0.773179895634163	0.750884631963063	0.461410023573281	0.78785945215132	0.849461631537637
524	miR-642b-3p	0.581995551856336	0.445837092690443	0.550362446132194	0.18911886625862	0.739784050133985	0.326492448982113	0.388165472326547	0.526939656733447
