adipocyte.1.	arachnoid_mater.1.	artery.1.	colon.1.	small_intestine.1.	dura_mater.1.	brain.1.	bladder.1.	skin.1.	myocardium.1.	bone.1.	liver.1.	lung.1.	stomach.1.	spleen.1.	muscle.1.	gallbladder.1.	fascia.1.	epididymis.1.	nerve.nervus_intercostalis..1.	kidney.1.	thyroid.1.	testis.1.	tunica_albuginea.1.	myocardium.2.	lung.2.	liver.2.	kidney.2.	colon.2.	muscle.2.	small_intestine.duodenum..2.	pancreas.2.	small_intestine.jejunum..2.	kidney.glandula_suprarenalis..2.	brain.thalamus..2.	bone.marrow..2.	spinal_cord.2.	pleura.2.	brain.pituitary_gland..2.	kidney.cortex_renalis..2.	stomach.2.	nerve.not_specified..2.	esophagus.2.	prostate.2.	adipocyte.2.	skin.2.	spleen.2.	brain.white_matter..2.	brain.nucleus_caudatus..2.	kidney.medulla_renalis..2.	thyroid.2.	brain.gray_matter..2.	lymph_node.2.	brain.cerebral_cortex._temporal..2.	brain.cerebral_cortex._frontal..2.	dura_mater.2.	artery.2.	brain.cerebral_cortex._occipital..2.	vein.2.	brain.cerebellum..2.	testis.2.
hsa-miR-1307-3p	4.03920739180328	12.0534688721311	33.0567204721311	20.3189290163934	18.5491367540984	7.01930765901639	6.54277628688525	19.8046483606557	3.55256742459016	8.08790370819672	5.09303117688525	6.79557051803279	5.43264189190164	16.4782675573771	4.54511523901639	6.08447421639344	56.0187848196721	6.07045486229508	7.10812005245902	28.0858518147541	19.1877408588525	10.7077868311475	3.89166866655738	4.58113309745902	13.7081902459016	21.6375683918033	17.9188910277049	26.2565571	36.7903505442623	23.7977106655738	29.550665257377	18.6088083819672	34.9838037459016	35.8601859672131	17.3857085298361	36.9792823721311	12.6313318229508	22.758098494918	15.494286242623	26.1454934704918	38.2157543081967	30.959519942623	24.3816644262295	18.4854350655738	32.5579293229508	24.6490682409836	39.7202786885246	20.2375785967213	17.7336618737705	20.4627955180328	15.6657245229508	12.6313318229508	16.4782675573771	17.605944995082	17.8545608196721	15.0950665147541	32.1869532213115	15.3918293819672	22.373065555082	10.4891282508197	13.9737719327869
hsa-miR-4652-3p	54.8451503672131	7.79280327819672	17.3857085298361	7.96303247737705	9.22294841967213	13.925927757377	13.2543921032787	12.9232974885246	22.8327866540984	11.8085463162295	103.787991819672	15.0950665147541	10.0253970065574	12.4641684295082	27.2369691639344	59.0250816557377	12.3106090706557	13.7671825245902	9.04146064344262	7.94676300491803	10.0524207204918	20.6644327278689	18.1378598901639	9.90827775081967	10.0018206065574	9.74741834604918	13.3516342131148	7.54422266065574	8.74834481967213	9.52006761868853	8.85035542459016	9.2766680704918	8.9447000952459	12.2423034491803	9.0807666557377	9.93429635737705	8.43583177344262	10.0828497819672	7.2963442295082	8.59405158196721	7.66915577704918	8.99703177639344	8.10550188491803	7.4310388704918	9.3455995442623	11.4238471295082	9.56659112081967	7.3321267552459	11.5458484939344	9.10266983114754	8.28421841967213	8.67623874590164	9.90827775081967	8.08790370819672	8.35085795770492	8.77111102393443	5.89873259180328	9.2766680704918	9.61691279344262	9.25278545737705	10.0524207204918
hsa-miR-570-3p	7.94676300491803	15.5518875778689	17.8545608196721	6.24372727590164	9.16192179180328	9.38914089508197	11.9675554327869	7.54422266065574	10.5961163393443	6.99136207868852	11.3940562131148	18.9864792688525	5.13753711098361	6.51826338327869	12.5971814163934	35.1838267721311	4.73317114757377	14.376321642623	5.5034599704918	14.9370560065574	4.13232217459016	17.560549152459	4.74456639639344	10.3039490622951	4.40850151508197	2.93955414655738	3.91348719790164	3.16886775081967	4.01093381396721	4.74456639639344	2.88175816885246	3.00592797377049	3.55256742459016	4.28642466296721	4.22273338819672	4.45176886772131	4.28642466296721	3.58778679344262	3.29230371803279	2.84715825737705	4.15091656852459	3.74687879295082	3.42790189131148	2.96636607868852	3.78273755081967	4.45176886772131	3.58778679344262	3.25336662377049	5.14663754836066	3.20693640836066	2.92589116	3.63910503721311	4.19094637295082	3.18203597213115	4.17256536131148	1.72087107704918	3.62888158196721	3.84990025154098	3.79376690163934	3.42790189131148	3.65257338688525
hsa-miR-1292-3p	5.78940439290164	3.72473642295082	4.28642466296721	3.84990025154098	2.45049820655738	2.43107470967213	1.75413713442623	2.45049820655738	3.04789447622951	3.45249661377049	5.76794623721312	9.71921699508197	1.46375785737705	3.63910503721311	16.885533757377	3.35450182459016	3.5637645395082	3.74687879295082	2.88175816885246	3.2677618557377	2.41278515245902	4.71599209081967	2.43107470967213	2.89799911606557	2.6269308	2.21708854918033	3.86030115114754	2.66227988114754	3.04789447622951	2.39211701639344	2.84715825737705	2.16948162786885	2.97908527704918	3.07241649344262	3.67824057213115	3.39004043445902	1.12848280327869	2.14075019180328	3.79376690163934	3.25336662377049	7.68892362606557	2.6269308	3.2196135295082	2.27704007147541	2.06043802295082	3.83992783573771	4.8983583442623	1.67469241147541	2.64274434590164	3.97009445737705	2.91233970983607	1.67469241147541	4.35548933114754	3.59911041	3.20693640836066	1.67469241147541	3.78273755081967	3.08490001540984	4.16205830983607	0.760606786885246	3.20693640836066
hsa-miR-5572	6.00537534918033	15.6657245229508	18.0005267372131	10.1723449655738	9.74741834604918	13.1981131021311	10.3293806204918	11.2737677688525	6.32202050163934	8.44831526721311	4.05030236819672	5.45416517983607	16.4782675573771	9.74741834604918	5.9373881695082	5.07843512393443	8.69220702065574	5.5034599704918	8.02626215590164	9.64255261147541	12.1595805786885	4.74456639639344	7.49488427868852	5.32444250262295	18.4025575245902	11.6861051901639	12.7981957065574	11.0658930334426	12.1595805786885	17.1661873852459	9.3455995442623	11.3940562131148	12.0148168262295	7.2702021704918	12.2034823114754	19.8046483606557	12.8397702967213	15.3918293819672	9.36372972131148	11.6861051901639	13.3920972727869	17.9188910277049	15.8313143818033	17.3857085298361	10.4260985901639	16.5917617868852	10.5613564934426	15.494286242623	11.7705609114754	11.5070084868852	15.727524652459	15.5518875778689	11.8085463162295	12.554256	17.6682874245902	14.325462147541	20.7281293104754	18.0642019245902	14.325462147541	13.3516342131148	18.9864792688525
hsa-miR-642b-3p	480.497799819672	401.375671459016	524.061918180328	254.547849655738	3406.43836981967	589.418631459016	149.72213604918	846.016126868852	274.671171459016	231.677273098361	269.556600803279	288.301968344262	314.400721622951	524.061918180328	301.348777852459	203.655448016393	1787.10523539344	744.350245229508	499.932833590164	259.868416213115	744.350245229508	124.538640737705	358.116207032787	515.623397688525	547.839869819672	864.523117360656	971.100420639344	2411.01931080328	1943.435389	301.348777852459	3553.86712227869	1226.73819113115	2254.52048785246	828.525527196721	672.886278016393	2254.52048785246	578.041471459016	971.100420639344	744.350245229508	2518.82514195082	1569.39878457377	1038.39764277049	568.357576377049	800.188345229508	828.525527196721	1733.63330260656	3829.07415834426	589.418631459016	362.561165393443	2334.59805014754	706.419740311475	1084.92516178689	1065.55152883607	368.050845885246	684.123911459016	1108.02712883607	846.016126868852	411.412216377049	864.523117360656	378.38355604918	2071.46852227869
hsa-miR-376c-3p	23.3346047032787	181.431186704918	45.5725616754098	77.4380918229508	90.6137810327869	207.617822442623	1291.27067506557	52.8274412229508	143.363808344262	58.3266395081967	1358.13702555738	110.026410360656	29.4023514180328	62.3983004277049	201.161359327869	140.871828016393	90.6137810327869	87.1352123770492	155.368847688525	154.179429327869	26.1454934704918	60.6783585578689	219.065863754098	568.357576377049	20.9705607196721	13.7081902459016	6.62891315885246	14.376321642623	23.0099416704918	90.6137810327869	12.6713123032787	17.605944995082	20.5327151163934	71.3724739983606	233.558285721311	2.71492100901639	358.116207032787	43.7934859344262	1258.42965031148	15.727524652459	8.96827370098361	59.4763055540984	36.4017241918033	78.8944173606557	22.6581967213115	49.9200994508197	26.2565571	96.4654740163934	428.258029491803	11.5797168606557	23.8943926278689	288.301968344262	2.52598367540984	238.219691131148	242.615445065574	167.935367114754	46.7456632447541	249.28416752459	25.454836795082	1065.55152883607	277.860619983607
hsa-miR-4269	6.55517191032787	20.1005742163934	20.3189290163934	22.8327866540984	32.8696831557377	27.3461632885246	20.9705607196721	21.7891398196721	15.6657245229508	22.373065555082	4.70449448442623	14.1089520491803	28.8265739	20.6644327278689	16.5333937409836	4.63347379393443	22.9108951016393	40.7344089770492	18.6755770327869	11.2737677688525	40.9345407721312	11.2737677688525	23.0948445245902	17.6682874245902	19.4067672786885	17.0656934196721	15.7754491459016	24.6490682409836	24.9307907065574	20.8843057213115	23.3346047032787	76.9312620327869	30.4142894168852	15.9866511770492	24.1643433754098	44.0034971491803	16.0366105163934	24.6490682409836	20.6644327278689	29.671948975082	53.6849957116393	19.8740973803279	18.0005267372131	23.714425852459	29.1741153672131	10.0018206065574	17.8545608196721	22.439088395082	22.0197383327869	34.4655926245902	25.1364891295082	24.554053547541	21.4454157032787	28.3384379442623	27.456152495082	19.5042016655738	20.3189290163934	30.2967975672131	23.1776705737705	22.1754959213115	21.7133695721311
hsa-miR-487a-3p	3.92268078032787	4.65390690098361	2.39211701639344	1.46375785737705	1.82029535245902	2.95319644803279	18.754633952459	1.82029535245902	1.89008864081967	2.16948162786885	4.84819525540984	3.39004043445902	1.91693770655738	1.86080232622951	4.72500202868852	4.9685503557377	1.33798014754098	1.97503003442623	1.72087107704918	2.23704646721311	1.24048208196721	2.27704007147541	1.79018021147541	2.82252318868852	2.36123279016393	1.24048208196721	1.72087107704918	1.12848280327869	2.45049820655738	4.97941146081967	1.75413713442623	2.06043802295082	1.82029535245902	4.06923618016393	56.0187848196721	2.03092036065574	29.1741153672131	2.78262084967213	59.7853940740984	1.63683231147541	2.47059280327869	4.27429699344262	4.75281389016393	3.86030115114754	2.95319644803279	2.92589116	2.99142463688525	17.3857085298361	64.3098902622951	2.19236331344262	3.53913212801639	36.206292147541	2.33951799672131	36.0418259918033	36.9792823721311	18.0005267372131	3.19316583770492	33.6796309557377	1.86080232622951	24.9307907065574	5.06458361885246
hsa-miR-18a-5p	4.82887416819672	3.67824057213115	3.00592797377049	26.1454934704918	3.48625456688525	3.75847047081967	10.8312359590164	4.02194537557377	16.1863753347541	4.34486267098361	4.91699446770492	6.35219066573771	15.5518875778689	3.53913212801639	4.99981724229508	5.26814638655738	1.79018021147541	2.00825220655738	7.75983887540984	7.07666045901639	1.18920059016394	25.7792269721311	3.1557934147541	3.2677618557377	5.21051877754098	9.79984659836066	3.65257338688525	2.41278515245902	8.43583177344262	7.22631432295082	2.41278515245902	4.60565307311475	4.27429699344262	7.86327216934426	5.9373881695082	1.97503003442623	11.100373	6.15187987934426	3.12902005901639	3.23073064737705	2.66227988114754	8.79292830344262	7.51125377278689	4.29592295754098	38.6494882754098	4.14122797885246	3.11480010803279	9.49522520213115	6.91921154278689	2.78262084967213	8.39007410983607	6.00537534918033	3.5154729	8.53571629180328	5.76794623721312	8.18065700486885	19.4067672786885	7.31543678344262	46.3400880295082	6.30766347868852	4.19987158032787
hsa-miR-5008-5p	6.1218779557377	57.9996604098361	30.2967975672131	63.5160221295082	110.026410360656	65.4626979657377	50.6700916163934	94.2969301803279	42.098674237377	105.339749819672	4.06923618016393	37.9722704196721	81.1664967377049	110.690784295082	39.7202786885246	5.19944776639344	159.377587606557	31.5489440983607	89.8541030163934	34.3090503286885	244.756979	46.7456632447541	153.16357604918	122.671803196721	85.9288450655738	118.429697180328	74.4773992622951	111.709686262295	133.933932770492	53.091658	119.321939639344	85.2679961311475	176.731601786885	85.2679961311475	75.4417062295082	110.690784295082	57.6976083098361	104.493647114754	61.9585806557377	114.215959885246	113.287801934426	73.3791619508197	75.9016036819672	81.1664967377049	62.3983004277049	68.7272887655738	95.7351137918033	92.8948620819672	65.4626979657377	127.878642983607	73.8815639409836	62.771112147541	87.7650458688525	71.8235502508197	67.9464913278689	69.664031704918	69.1968449672131	79.9539805737705	61.0910812852459	75.4417062295082	70.0519938639344
hsa-miR-130a-5p	23.4221255213115	3.45249661377049	7.60410750655738	4.88979233770492	3.96116350803279	5.86011470163934	4.59149259672131	5.70671836819672	8.92173948032787	7.83155301311475	21.9457423114754	11.7705609114754	4.70449448442623	5.12814844180328	11.7705609114754	16.4141392644262	7.2702021704918	8.79292830344262	4.3978013004918	5.78940439290164	5.71782729508197	13.6600704045902	5.2406177557377	7.03223208655738	4.54511523901639	4.10984304704918	5.10539584432787	6.17776210098361	3.79376690163934	4.30661760645902	5.25371042786885	5.86011470163934	4.33268752836066	5.43264189190164	4.28642466296721	5.18568178737705	3.48625456688525	4.69488839754098	5.29279235019672	5.41153070704918	5.30284449491803	5.32444250262295	4.44054226934426	3.83114963655738	3.93260856295082	5.68597493131148	6.22990683442623	3.83992783573771	4.58113309745902	5.45416517983607	4.54511523901639	4.01093381396721	5.29279235019672	3.53913212801639	4.05860220098361	4.63347379393443	4.56633381203279	3.86030115114754	4.32421061573771	4.01093381396721	4.17256536131148
hsa-miR-520c-3p	37.9722704196721	5.83353203606557	14.4448125885246	8.69220702065574	8.32903656672131	11.3147553262295	6.82540087868852	13.6600704045902	19.5737637880328	11.9675554327869	37.7672281721311	28.4524390327869	8.80903815245902	8.53571629180328	40.9345407721312	35.6769670557377	10.9931238196721	19.2666590704918	6.79557051803279	9.10266983114754	9.93429635737705	21.6375683918033	10.0253970065574	14.5086353098361	5.76794623721312	5.78940439290164	8.28421841967213	5.70671836819672	5.68597493131148	5.70671836819672	6.67244500590164	5.76794623721312	5.30284449491803	7.38658960983607	5.74335109065574	10.6730809293443	4.02194537557377	5.47857710819672	5.71782729508197	5.77724514409836	7.52587655081967	5.98125602039344	6.27613546557377	6.11051787540984	6.11051787540984	10.1186774791803	5.87369858262295	5.29279235019672	5.19944776639344	5.67506557081967	5.14663754836066	4.99006500639344	7.7071805704918	4.26456098540984	4.74456639639344	4.30661760645902	5.6634444404918	4.92791305803279	5.89873259180328	5.32444250262295	8.30767508852459
hsa-miR-5003-5p	4.33268752836066	21.7891398196721	5.89873259180328	15.3523382360656	15.5518875778689	25.9709705081967	9.29639044147541	7.14008893278689	4.07821532327869	6.84849760655738	4.09094838114754	5.46376152786885	7.96303247737705	7.79280327819672	4.65390690098361	3.10413458852459	4.65390690098361	26.5615300147541	9.18103270491803	25.5471524967213	10.5613564934426	4.02194537557377	8.21322156721311	4.14122797885246	16.7834892327869	19.1877408588525	19.4067672786885	12.9731262245902	14.7431820131148	7.84595030163934	18.4854350655738	15.2016011491803	14.376321642623	18.4854350655738	8.26110413442623	20.9705607196721	9.06010849672131	13.8186178491803	5.6105298295082	14.7431820131148	19.2666590704918	10.9624380934426	8.65515747540984	9.49522520213115	13.3516342131148	12.4641684295082	16.7376973770492	11.0271975704918	7.58704030491803	16.5917617868852	9.87746002065574	6.21828543990164	25.9709705081967	6.91921154278689	5.89873259180328	7.63984541770492	10.7647551245902	8.39007410983607	16.7834892327869	9.38914089508197	10.2448300622951
hsa-miR-6088	26147.1123222787	6106.77315834426	8484.94815998361	9025.82319113115	13035.4933681803	11692.1632403115	6348.07668293443	16580.3709288361	10601.4876173607	6577.18361736066	10601.4876173607	9868.87089604918	11692.1632403115	13035.4933681803	6577.18361736066	6348.07668293443	14529.8831747377	9868.87089604918	16580.3709288361	5847.81866654098	16580.3709288361	6915.4697485082	14529.8831747377	13035.4933681803	9868.87089604918	9868.87089604918	11692.1632403115	9025.82319113115	7330.13489604918	3996.35590752459	10601.4876173607	9025.82319113115	7931.36989604918	9868.87089604918	6577.18361736066	7330.13489604918	6106.77315834426	6577.18361736066	7931.36989604918	9868.87089604918	5551.93843703279	7931.36989604918	6915.4697485082	8484.94815998361	7931.36989604918	8484.94815998361	7330.13489604918	7330.13489604918	4336.29116490164	9025.82319113115	9025.82319113115	5268.81362555738	9868.87089604918	6348.07668293443	4695.85706818033	7931.36989604918	7330.13489604918	6577.18361736066	7931.36989604918	3406.43836981967	6915.4697485082
hsa-miR-6089	40064.0500599836	32322.1326337541	40064.0500599836	51349.4028468688	40064.0500599836	40064.0500599836	21422.7393550656	40064.0500599836	40064.0500599836	32322.1326337541	26147.1123222787	51349.4028468688	32322.1326337541	40064.0500599836	40064.0500599836	21422.7393550656	32322.1326337541	32322.1326337541	32322.1326337541	26147.1123222787	40064.0500599836	26147.1123222787	40064.0500599836	32322.1326337541	51349.4028468688	51349.4028468688	40064.0500599836	40064.0500599836	51349.4028468688	21422.7393550656	40064.0500599836	51349.4028468688	51349.4028468688	51349.4028468688	51349.4028468688	40064.0500599836	51349.4028468688	51349.4028468688	51349.4028468688	40064.0500599836	51349.4028468688	51349.4028468688	40064.0500599836	51349.4028468688	51349.4028468688	21422.7393550656	51349.4028468688	51349.4028468688	40064.0500599836	40064.0500599836	51349.4028468688	51349.4028468688	51349.4028468688	51349.4028468688	51349.4028468688	51349.4028468688	51349.4028468688	51349.4028468688	40064.0500599836	40064.0500599836	51349.4028468688
hsa-miR-6087	9025.82319113115	7931.36989604918	11692.1632403115	14529.8831747377	32322.1326337541	14529.8831747377	3553.86712227869	18911.2035353934	8484.94815998361	5847.81866654098	9025.82319113115	6348.07668293443	7330.13489604918	11692.1632403115	9868.87089604918	3829.07415834426	16580.3709288361	10601.4876173607	21422.7393550656	8484.94815998361	18911.2035353934	4851.50469932787	18911.2035353934	14529.8831747377	18911.2035353934	16580.3709288361	14529.8831747377	16580.3709288361	14529.8831747377	4695.85706818033	16580.3709288361	18911.2035353934	16580.3709288361	32322.1326337541	10601.4876173607	16580.3709288361	16580.3709288361	18911.2035353934	21422.7393550656	16580.3709288361	9868.87089604918	26147.1123222787	16580.3709288361	21422.7393550656	21422.7393550656	40064.0500599836	11692.1632403115	16580.3709288361	7931.36989604918	16580.3709288361	16580.3709288361	18911.2035353934	26147.1123222787	10601.4876173607	11692.1632403115	16580.3709288361	18911.2035353934	11692.1632403115	16580.3709288361	7931.36989604918	26147.1123222787
hsa-miR-6084	7.83155301311475	10.4035840819672	29.072283395082	16.6389431491803	12.2423034491803	6.04449428411475	5.73139192678688	15.6007208672131	6.78024841803279	10.7324215016393	6.1218779557377	8.05250212655738	7.14008893278689	24.7428834934426	3.52797241639344	7.89826838147541	24.281148752459	20.8843057213115	17.1199973967213	12.5971814163934	19.2666590704918	5.78940439290164	29.290845397541	15.2508135983607	20.3189290163934	19.8740973803279	24.281148752459	15.8313143818033	20.9705607196721	7.9759398197541	13.5722475606557	23.6074107409836	17.2781067377049	10.7077868311475	8.61655663114754	32.5579293229508	10.0018206065574	30.8145195918033	20.0108171519672	16.298600152459	33.8545137704918	31.0702217754098	23.7977106655738	12.554256	15.8732542606557	38.2157543081967	10.6331568565574	16.298600152459	8.02626215590164	15.0362261655738	20.8843057213115	15.9285565885246	11.2050051639344	10.9624380934426	14.325462147541	17.605944995082	32.388496004918	12.3106090706557	36.0418259918033	8.08790370819672	34.4655926245902
hsa-miR-6085	4484.47919604918	3829.07415834426	5551.93843703279	2583.32609768852	2192.73200096721	3829.07415834426	1733.63330260656	4695.85706818033	2941.95728621311	4185.43840752459	2583.32609768852	5037.42232719672	5037.42232719672	4851.50469932787	1607.45088785246	2071.46852227869	4185.43840752459	5037.42232719672	1065.55152883607	4185.43840752459	2844.97509440984	2010.1274042459	2583.32609768852	2583.32609768852	3141.18813047541	2583.32609768852	2660.86816981967	2745.17133047541	3996.35590752459	4851.50469932787	2518.82514195082	2583.32609768852	4336.29116490164	1733.63330260656	3996.35590752459	4695.85706818033	2254.52048785246	7931.36989604918	6915.4697485082	2844.97509440984	2583.32609768852	5551.93843703279	3248.42601572131	6106.77315834426	3406.43836981967	4185.43840752459	1733.63330260656	5847.81866654098	3996.35590752459	2583.32609768852	8484.94815998361	4484.47919604918	1461.70669277049	4695.85706818033	4851.50469932787	4851.50469932787	6577.18361736066	4336.29116490164	4851.50469932787	2844.97509440984	5847.81866654098
hsa-miR-16-5p	326.476528016393	281.520118344262	22.6581967213115	474.139674245902	50.6700916163934	66.245325147541	1131.40557145902	53.6849957116393	1607.45088785246	1108.02712883607	486.456364737705	25.6796500229508	458.299634245902	26.1454934704918	2334.59805014754	2745.17133047541	70.0519938639344	172.29886604918	630.279305393443	340.763513098361	8.12738243016393	4336.29116490164	259.868416213115	47.9952430229508	672.886278016393	1733.63330260656	515.623397688525	407.052958180328	601.478166868852	2844.97509440984	407.052958180328	800.188345229508	340.763513098361	401.375671459016	744.350245229508	492.603768016393	1787.10523539344	994.546671459016	1569.39878457377	642.662863098361	307.615578016393	1836.33169686885	706.419740311475	684.123911459016	744.350245229508	291.160951295082	1018.47642063934	994.546671459016	1291.27067506557	568.357576377049	2138.32902391803	1426.42852227869	285.085282278689	1258.42965031148	1065.55152883607	2660.86816981967	3829.07415834426	1358.13702555738	10601.4876173607	4185.43840752459	693.744533754098
hsa-miR-6083	8.96827370098361	59.7853940740984	98.7031833704918	50.382155147541	101.777909754098	63.137587397541	42.5266969745902	83.0413922459016	36.9792823721311	69.1968449672131	26.940835932459	61.9585806557377	60.2392303360656	108.305951590164	28.2099854921311	14.6002525678689	148.435434409836	66.9710149409836	91.2792213934426	37.7672281721311	197.629359655738	30.2967975672131	86.593235147541	104.493647114754	60.6783585578689	59.4763055540984	108.305951590164	75.4417062295082	82.3364321414754	56.4471296557377	68.3217716065574	62.3983004277049	100.214845295082	70.9163979016394	69.1968449672131	92.8948620819672	44.6230191180328	65.1249163278688	49.1414114704918	71.8235502508197	69.1968449672131	48.6139152131148	59.0250816557377	54.5376147540984	56.708582295082	43.7934859344262	102.604254377049	84.2647689196721	54.013790975082	78.8944173606557	53.3824425030984	54.8451503672131	93.5519971639344	68.7272887655738	68.7272887655738	52.8274412229508	51.5247980542623	70.0519938639344	53.6849957116393	52.5054996655738	46.944159495082
hsa-miR-6081	1.37444028688525	9.13177659180328	6.57090095508197	7.20971822196721	20.9705607196721	6.30766347868852	1.33798014754098	17.0656934196721	1.91693770655738	4.10984304704918	0	8.74834481967213	5.12814844180328	9.93429635737705	2.86539177704918	0.311463868852459	36.4017241918033	4.17256536131148	11.0271975704918	2.58319996393443	22.0972627081967	1.60080653278689	9.71921699508197	3.31858009836066	15.5518875778689	12.4279953308197	16.7376973770492	12.2034823114754	13.925927757377	7.19573712295082	14.0168692918033	14.0168692918033	13.3920972727869	13.6161537032787	7.79280327819672	17.8545608196721	9.79984659836066	11.1721198145902	11.2737677688525	14.1089520491803	18.754633952459	13.8740428131148	13.4933862639344	14.1089520491803	16.6894501491803	15.494286242623	14.325462147541	10.906981052459	8.10550188491803	18.3424036081967	14.1089520491803	13.306357342623	20.1005742163934	8.65515747540984	9.13177659180328	12.4641684295082	14.8459100196721	10.0524207204918	14.6002525678689	8.48722302786885	18.754633952459
hsa-miR-601	95.7351137918033	136.421396377049	267.299170803279	87.1352123770492	175.329682934426	159.377587606557	57.072408704918	193.795198836066	92.2356695081967	117.533641163934	55.1362381788525	166.568888016393	84.8050279278688	229.153527688525	60.2392303360656	106.834169081967	264.77304604918	288.301968344262	96.4654740163934	114.924263819672	219.065863754098	54.5376147540984	90.6137810327869	105.339749819672	130.85604504918	133.933932770492	229.153527688525	130.85604504918	134.980343918033	75.4417062295082	150.692261459016	138.452984081967	154.179429327869	131.514950639344	66.245325147541	239.996995885246	68.3217716065574	219.065863754098	120.115820803279	134.980343918033	486.456364737705	169.427826213115	96.4654740163934	104.493647114754	119.321939639344	162.140642770492	154.179429327869	110.690784295082	56.0187848196721	133.933932770492	130.85604504918	104.493647114754	176.731601786885	78.8944173606557	81.7661429704918	122.671803196721	187.158564901639	87.7650458688525	155.368847688525	65.4626979657377	173.774278344262
hsa-miR-4539	71.3724739983606	99.3782747540984	123.777007737705	47.2416946885246	91.2792213934426	79.4673346065574	46.944159495082	86.593235147541	43.5610644047541	160.762962770492	8.51679954754098	72.4002184065574	79.4673346065574	114.215959885246	106.052037147541	14.1089520491803	94.2969301803279	101.055698459016	59.4763055540984	66.9710149409836	181.431186704918	30.4142894168852	76.4110146606557	65.1249163278688	169.427826213115	127.878642983607	178.446889754098	126.760939229508	211.537156704918	175.329682934426	110.690784295082	172.29886604918	187.158564901639	183.285989655738	211.537156704918	178.446889754098	164.906118672131	191.841475721311	132.737465229508	133.933932770492	105.339749819672	114.924263819672	159.377587606557	195.472588016393	145.983588180328	96.4654740163934	149.72213604918	236.030581786885	212.999848672131	146.944798508197	123.777007737705	187.158564901639	297.565022606557	291.160951295082	221.891073426229	183.285989655738	140.871828016393	257.447911295082	130.85604504918	116.534708590164	150.692261459016
hsa-miR-602	41.8438604557377	20.8843057213115	33.2049476590164	28.9746210754098	125.577697114754	24.0843313	8.53571629180328	38.4604677885246	31.2321468098361	43.3537646344262	47.4828297442623	23.4221255213115	22.2812005590164	83.0413922459016	11.611633547541	53.3824425030984	54.013790975082	34.4655926245902	88.4662804590164	22.758098494918	56.4471296557377	35.6769670557377	61.5578307540984	55.1362381788525	50.382155147541	62.771112147541	124.538640737705	79.9539805737705	63.9476829344262	21.5354998585246	75.4417062295082	112.44602947541	76.9312620327869	98.7031833704918	28.8265739	51.5247980542623	30.1987553360656	48.3512024262295	22.8327866540984	74.9811154590164	156.598769983607	42.3012745901639	35.3354076262295	26.4568269180328	47.9952430229508	42.9639961967213	103.787991819672	29.671948975082	23.714425852459	67.9464913278689	32.1869532213115	26.8267038786885	190.593257032787	26.361246342623	27.9450908065574	25.5471524967213	40.513118704918	26.7161884852459	39.1673459645902	20.4035090819672	35.8601859672131
hsa-miR-4534	304.27172752459	288.301968344262	828.525527196721	211.537156704918	310.990262770492	768.750037032787	128.713244360656	349.095539327869	291.160951295082	233.558285721311	507.450208180328	153.16357604918	164.906118672131	353.18701195082	114.215959885246	216.937662934426	894.565420639344	466.476648508197	119.321939639344	389.912160803279	531.300427196721	125.577697114754	221.891073426229	285.085282278689	281.520118344262	288.301968344262	428.258029491803	326.476528016393	148.435434409836	109.229358901639	466.476648508197	130.85604504918	314.400721622951	242.615445065574	103.787991819672	458.299634245902	373.205279655738	362.561165393443	236.030581786885	288.301968344262	207.617822442623	441.491879	322.413260803279	362.561165393443	185.132955885246	756.99655342623	197.629359655738	242.615445065574	156.598769983607	310.990262770492	262.367240147541	293.92162195082	117.533641163934	201.161359327869	293.92162195082	307.615578016393	524.061918180328	221.891073426229	362.561165393443	207.617822442623	654.07895342623
hsa-miR-4535	15.4409987639344	105.339749819672	134.980343918033	57.9996604098361	154.179429327869	102.604254377049	86.593235147541	111.709686262295	41.6078172786885	150.692261459016	8.19586554655738	108.305951590164	130.85604504918	167.935367114754	113.287801934426	5.70671836819672	103.212595804426	105.339749819672	80.5796594262295	57.3889401639344	203.655448016393	50.6700916163934	94.2969301803279	103.787991819672	111.709686262295	95.7351137918033	155.368847688525	116.534708590164	125.577697114754	79.9539805737705	105.339749819672	175.329682934426	114.924263819672	134.980343918033	122.671803196721	164.906118672131	71.8235502508197	108.305951590164	95.0068255409836	120.94869795082	162.140642770492	73.8815639409836	76.9312620327869	89.174040442623	129.92070752459	106.834169081967	134.980343918033	126.760939229508	101.055698459016	114.215959885246	108.305951590164	108.305951590164	242.615445065574	122.671803196721	117.533641163934	85.9288450655738	70.9163979016394	132.737465229508	79.9539805737705	114.215959885246	87.7650458688525
